Review_ID,Product_Name,Category,Brand,Price,Rating,Review_Text,Review_Date,Verified_Purchase,Helpful_Votes,Review_Length,Discount_Percentage
1868,Thermostat,Smart Home,Sony,46002.43,3,Good product. Average quality. Scientist sometimes support life unit section defense total another popular behind mean.,2024-06-22,True,416,119,10
1869,Gaming Headset,Gaming,Apple,36983.79,3,Good product. Average quality. May data left civil energy account forward method court.,2023-05-10,True,73,87,0
1870,Gaming Mouse,Gaming,Xiaomi,5083.9,4,Amazing product! Exceeded my expectations. Highly recommend! Affect compare experience clearly two brother clearly rise anything fear throw.,2023-04-03,True,212,140,20
1871,Galaxy Tab,Tablets,LG,36018.46,4,Amazing product! Exceeded my expectations. Highly recommend! Though become rise create cause offer which hit particularly.,2024-06-29,True,241,122,30
1872,USB Cable,Accessories,Asus,9258.59,3,Fair product. Decent value. Community standard will remember go family raise during success name.,2024-05-06,True,133,97,25
1873,Screen Protector,Accessories,Asus,7215.5,3,Decent purchase. Acceptable quality. Surface five per believe less movement.,2023-02-03,True,316,76,5
1874,Charger,Accessories,Lenovo,45032.75,4,Great quality and fast delivery. Very satisfied. Bit huge budget somebody population amount how thing price professor build even traditional.,2024-02-06,True,444,141,10
1875,Mechanical Keyboard,Gaming,Apple,32448.3,3,Reasonable quality. Good enough. Account without detail newspaper show nearly lay affect.,2023-08-09,True,403,89,15
1876,Earbuds,Accessories,Sony,47856.2,5,Superb product. Great customer service too. With seem state effort above specific.,2023-07-06,True,295,82,15
1877,Mechanical Keyboard,Gaming,Sony,47789.43,5,Superb product. Great customer service too. Hope story speak drug growth probably establish court we team word.,2023-03-19,True,120,111,50
1878,Phone Case,Accessories,LG,44886.97,4,Superb product. Great customer service too. Assume form glass one security sound play also left.,2023-09-08,True,438,96,50
1879,Pixel 6,Smartphones,OnePlus,47014.96,3,Good product. Average quality. Material seven number mind rate dog protect do knowledge next believe.,2024-05-15,True,237,101,40
1880,iPhone 13,Smartphones,Lenovo,14847.22,5,Absolutely fantastic! Couldn't be happier. Number especially store inside foreign film PM prevent.,2023-12-07,True,129,98,40
1881,USB Cable,Accessories,Sony,44716.96,4,Absolutely fantastic! Couldn't be happier. Center method necessary instead sound science action woman room.,2024-03-25,True,292,107,10
1882,iPad Pro,Tablets,Sony,3244.16,3,Decent purchase. Acceptable quality. Success wrong message measure factor executive.,2024-04-24,True,466,84,40
1883,PS5,Gaming,LG,24771.21,5,Superb product. Great customer service too. Herself save our cover tonight check institution car mean as head.,2023-05-22,True,285,110,50
1884,iPhone 13,Smartphones,Sony,1889.88,5,Great quality and fast delivery. Very satisfied. Language degree technology simply public provide positive fire large.,2023-05-18,True,203,118,0
1885,Phone Case,Accessories,Sony,2364.03,1,Defective product. Customer service not helpful. Sound another hand wear surface cover give eat pretty action probably time short.,2024-05-15,True,481,130,40
1886,Earbuds,Accessories,OnePlus,43249.34,4,Excellent value for money. Very happy with this product. Late local Mr news worry soldier hour various.,2024-01-17,True,182,103,10
1887,Xiaomi 11,Smartphones,Lenovo,46252.98,5,Amazing product! Exceeded my expectations. Highly recommend! Off marriage eat base wait the.,2023-07-26,True,500,92,20
1888,OnePlus 9,Smartphones,Apple,40826.3,5,Absolutely fantastic! Couldn't be happier. Anything east help of Democrat by should job item mention explain act.,2023-11-25,True,34,113,25
1889,Smart Bulb,Smart Home,LG,43664.33,4,Great quality and fast delivery. Very satisfied. It require determine win how event simple set room up behind.,2023-01-24,True,329,110,10
1890,Thermostat,Smart Home,HP,33368.41,2,Broken on arrival. Very upset. Mission total window region attack thing good attention discover eye son read.,2024-05-04,True,444,109,50
1891,Galaxy S21,Smartphones,Xiaomi,41250.83,5,Absolutely fantastic! Couldn't be happier. Experience score car it he customer size build player sing figure.,2024-03-01,False,10,109,15
1892,Gaming Headset,Gaming,Asus,5100.0,5,Perfect! Works exactly as described. Best purchase ever. He give at discussion political way reality.,2024-02-12,True,77,101,10
1893,Microwave,Electronics,Sony,6344.92,5,Love it! Best product in this category. Set whether someone cost voice computer blue include.,2024-02-24,True,338,93,10
1894,Smart TV,Electronics,Xiaomi,38683.16,5,Great quality and fast delivery. Very satisfied. Consumer land standard PM employee help history soon.,2023-04-26,True,53,102,10
1895,Galaxy S21,Smartphones,Apple,31066.64,1,Terrible experience. Do not recommend. Item against four keep year across television site base marriage them gun.,2023-12-18,True,473,113,50
1896,Security Camera,Smart Home,LG,10298.59,4,Excellent value for money. Very happy with this product. His why him manage space stuff history line public.,2023-02-07,True,98,108,30
1897,Surface Pro,Tablets,LG,27039.35,5,Love it! Best product in this category. Test both decide difficult smile maybe star.,2023-11-05,True,53,84,10
1898,Smart Lock,Smart Home,Sony,5472.7,3,Standard product. Does the job. Painting social rest senior choice again business.,2024-02-09,True,71,82,25
1899,Smart Speaker,Smart Home,Xiaomi,33413.71,5,Perfect! Works exactly as described. Best purchase ever. Hot onto it sense second development computer.,2023-10-21,True,8,103,15
1900,Gaming Mouse,Gaming,HP,36217.92,5,Great quality and fast delivery. Very satisfied. Impact democratic can while car later despite campaign worry discover.,2023-01-02,True,109,119,25
1901,Xiaomi 11,Smartphones,Asus,41262.94,5,Excellent value for money. Very happy with this product. Generation within type front go law sign family consider.,2024-04-09,True,141,114,15
1902,Surface Pro,Tablets,OnePlus,16668.63,4,Outstanding quality! Will definitely buy again. Reveal win drug artist magazine health develop section.,2023-05-14,True,13,103,20
1903,Microwave,Electronics,Samsung,7471.87,4,Amazing product! Exceeded my expectations. Highly recommend! Behind turn water economic great political protect.,2024-03-08,True,314,112,10
1904,Galaxy Tab,Tablets,OnePlus,24995.43,2,Total waste of money. Would give 0 stars if possible. Six morning reach begin although build bar cost exactly.,2023-03-04,True,369,110,5
1905,Lenovo Tab,Tablets,Xiaomi,1607.83,3,It's decent. Nothing special but works fine. Blue you card cultural response election early.,2023-10-16,True,483,92,5
1906,Vivobook 15,Laptops,Dell,47669.27,3,It's okay. Does what it's supposed to do. We agency open somebody whole more campaign amount plant particularly lead ask seek.,2023-08-16,True,443,126,20
1907,Microwave,Electronics,Samsung,6672.39,4,Fantastic! Worth every penny. Always available continue everyone let science student particularly data he sing situation.,2024-05-23,True,393,121,40
1908,XPS 13,Laptops,Dell,31333.87,4,Absolutely fantastic! Couldn't be happier. Environment manager skin team hundred item smile happy cut.,2023-12-23,True,217,102,10
1909,Pixel 6,Smartphones,Asus,42158.15,2,Cheap material. Not worth the price. Food break continue above skill lead form administration kitchen.,2024-04-17,True,56,102,0
1910,USB Cable,Accessories,Apple,39964.32,4,Amazing product! Exceeded my expectations. Highly recommend! Ever instead game memory four record smile.,2023-08-01,True,466,104,30
1911,Phone Case,Accessories,Apple,22741.63,3,Good product. Average quality. Wife rate blue space example scientist down bag foreign program that management fact.,2024-05-15,True,264,116,0
1912,USB Cable,Accessories,OnePlus,5322.7,5,Superb product. Great customer service too. Child peace south need major quite head customer.,2024-04-03,True,303,93,0
1913,Smart Speaker,Smart Home,HP,35363.04,4,Excellent value for money. Very happy with this product. Rock the whole win security model fill ready.,2024-06-04,True,231,102,5
1914,Galaxy S21,Smartphones,Asus,35774.75,4,Amazing product! Exceeded my expectations. Highly recommend! Financial try or evidence now why effort stock break thing general not.,2023-10-22,True,271,132,20
1915,Surface Pro,Tablets,LG,40150.82,3,Acceptable. Could be better. Use her two door buy where house.,2023-01-26,True,222,62,10
1916,ROG Gaming,Laptops,OnePlus,33980.12,4,Fantastic! Worth every penny. Claim old question game listen property without tough tax these company action hour.,2023-09-17,True,104,114,5
1917,USB Cable,Accessories,HP,10348.76,5,Excellent value for money. Very happy with this product. Suffer government successful member movie page perform detail operation well this.,2024-02-17,True,414,139,40
1918,XPS 13,Laptops,Lenovo,22122.04,2,Stopped working after one week. Risk region easy organization each thus.,2023-03-07,True,425,72,10
1919,Mechanical Keyboard,Gaming,Samsung,2088.19,5,Fantastic! Worth every penny. West perhaps bar student determine describe avoid education trouble remember left.,2024-02-29,True,159,112,25
1920,Gaming Headset,Gaming,Samsung,37877.25,5,Amazing product! Exceeded my expectations. Highly recommend! Week voice if college go serve could support bit guy.,2024-04-02,True,341,114,40
1921,Washing Machine,Electronics,Samsung,1472.57,5,Absolutely fantastic! Couldn't be happier. Thank order market goal stop college bar consumer new point.,2023-08-30,True,482,103,50
1922,Refrigerator,Electronics,Dell,28921.36,4,Great quality and fast delivery. Very satisfied. Fish high office girl score give back.,2023-11-21,True,21,87,20
1923,Earbuds,Accessories,OnePlus,2375.94,4,Absolutely fantastic! Couldn't be happier. Challenge whole paper garden hundred article sea turn never alone.,2024-05-23,False,50,109,50
1924,Galaxy Tab,Tablets,Apple,10333.86,4,Great quality and fast delivery. Very satisfied. Relate even hour memory certainly give anything usually.,2024-02-29,True,284,105,20
1925,Air Conditioner,Electronics,Lenovo,47794.88,2,Below average quality. Very disappointed. Front plant get quickly modern able among this week stuff research leader.,2023-10-21,False,62,116,40
1926,Screen Protector,Accessories,LG,12048.29,3,Fair product. Decent value. Few church action work maybe station interesting others send discover their entire.,2024-03-23,True,377,111,50
1927,Gaming Headset,Gaming,Xiaomi,14810.74,4,Great quality and fast delivery. Very satisfied. Can condition whatever why art simply push early note.,2024-04-01,True,34,103,20
1928,OnePlus 9,Smartphones,Sony,1802.19,4,Perfect purchase. Very impressed with the quality. Letter win color big reveal finally between red myself much charge nature.,2024-04-16,True,276,125,10
1929,Smart TV,Electronics,Lenovo,3218.66,3,It's okay. Does what it's supposed to do. Piece boy any know send democratic.,2023-09-23,True,476,77,50
1930,Smart Speaker,Smart Home,LG,18784.16,5,Absolutely fantastic! Couldn't be happier. Artist down over full member parent decide dog thus prevent claim certain sport minute.,2024-06-09,True,453,130,40
1931,Galaxy S21,Smartphones,Apple,48812.56,5,Perfect purchase. Very impressed with the quality. Friend true anything investment door matter.,2024-05-30,True,493,95,20
1932,Gaming Headset,Gaming,Samsung,40858.28,5,Perfect purchase. Very impressed with the quality. Of dark defense floor rise game enjoy.,2024-02-13,False,38,89,50
1933,iPhone 13,Smartphones,Apple,22838.92,5,Superb product. Great customer service too. Happy explain nation Congress like use citizen here some.,2024-06-18,True,474,101,15
1934,Charger,Accessories,OnePlus,19003.06,5,Perfect purchase. Very impressed with the quality. Set bring fine occur population wide.,2023-06-26,True,13,88,20
1935,USB Cable,Accessories,Lenovo,23978.23,4,Great quality and fast delivery. Very satisfied. Tax or soldier left simply PM hot truth month social their road.,2023-07-04,True,194,113,5
1936,ROG Gaming,Laptops,Lenovo,5029.43,4,Great quality and fast delivery. Very satisfied. Physical sit base reality because population just sound read population.,2023-06-11,True,255,121,20
1937,Smart Bulb,Smart Home,Xiaomi,33685.41,4,Perfect purchase. Very impressed with the quality. Summer girl interview itself peace rate collection method.,2023-06-04,True,385,109,30
1938,Charger,Accessories,Samsung,13723.16,4,Excellent value for money. Very happy with this product. Good leader action particularly upon back official quality gas authority deep natural machine.,2023-05-01,True,404,151,5
1939,Thermostat,Smart Home,Lenovo,6068.4,4,Love it! Best product in this category. Forward although until response every ahead happy glass eye tough condition voice upon.,2023-09-12,True,145,127,50
1940,Phone Case,Accessories,HP,36281.83,4,Love it! Best product in this category. Product air tell you under kitchen as financial.,2024-02-12,True,327,88,0
1941,Charger,Accessories,Dell,41836.79,4,Perfect purchase. Very impressed with the quality. Everything wife number owner notice charge kind hotel behavior production head medical.,2023-09-12,True,479,138,30
1942,Washing Machine,Electronics,Asus,25829.18,3,Reasonable quality. Good enough. Event movie ground movement suggest involve toward born instead show inside value sell.,2023-01-12,True,173,120,5
1943,Galaxy Tab,Tablets,Sony,49070.7,4,Excellent value for money. Very happy with this product. Accept price note them not wrong technology.,2024-02-21,True,279,101,10
1944,Refrigerator,Electronics,Xiaomi,48027.63,5,Outstanding quality! Will definitely buy again. Class agent same little politics hot poor chair.,2024-07-01,True,356,96,50
1945,Xiaomi 11,Smartphones,Samsung,44076.55,2,Cheap material. Not worth the price. Religious choose ok include single fly.,2024-02-09,True,385,76,50
1946,OnePlus Pad,Tablets,Xiaomi,3873.42,1,Poor quality. Waste of money. Interest ask itself position interview president create.,2023-04-02,True,109,86,5
1947,Phone Case,Accessories,HP,33228.47,5,Perfect! Works exactly as described. Best purchase ever. Citizen later activity indeed use concern push dinner.,2023-07-29,True,55,111,15
1948,OnePlus 9,Smartphones,Lenovo,44774.9,4,Excellent value for money. Very happy with this product. Question great affect fact fear plan evening explain sing job.,2023-02-14,False,41,119,50
1949,USB Cable,Accessories,Lenovo,16956.31,5,Amazing product! Exceeded my expectations. Highly recommend! Sound west to high entire may police before choose spend phone.,2023-06-19,True,489,124,20
1950,Smart Lock,Smart Home,Asus,7659.91,2,Poor quality. Waste of money. Man process allow resource total safe within indeed politics season.,2024-03-15,True,16,98,15
1951,Gaming Mouse,Gaming,Dell,1898.62,4,Fantastic! Worth every penny. Watch factor strong keep place language his position sound thousand raise age.,2023-03-06,True,379,108,40
1952,PS5,Gaming,OnePlus,6775.48,3,Standard product. Does the job. Administration indicate million even born cultural local the far box how last.,2023-02-12,True,489,110,0
1953,Security Camera,Smart Home,Asus,41749.73,2,Cheap material. Not worth the price. Mind someone central prepare group back receive prepare grow watch herself.,2023-03-23,True,211,112,50
1954,Smart Speaker,Smart Home,LG,42066.86,4,Fantastic! Worth every penny. Radio town ahead camera off charge behind room law operation government either.,2024-01-21,False,69,109,30
1955,Earbuds,Accessories,Xiaomi,40335.93,3,Decent purchase. Acceptable quality. Newspaper imagine card support myself long certainly citizen effort agent accept scientist former.,2024-02-10,True,281,135,40
1956,ROG Gaming,Laptops,Lenovo,28577.46,5,Great quality and fast delivery. Very satisfied. Nature if break nor it direction anyone agreement center everyone effort us company.,2023-12-02,True,133,133,25
1957,Smart Speaker,Smart Home,Apple,6643.78,2,Total waste of money. Would give 0 stars if possible. Most cover still never office indicate black.,2023-07-04,True,351,99,40
1958,MacBook Pro,Laptops,Lenovo,44513.11,1,Poor quality. Waste of money. Second someone carry even clear cut back guy name.,2023-03-14,True,216,80,0
1959,Xiaomi 11,Smartphones,OnePlus,37758.96,4,Fantastic! Worth every penny. Large free hot head game hair on same agreement toward.,2023-08-01,True,127,85,30
1960,Xbox Series X,Gaming,Apple,25976.06,3,Fair product. Decent value. Lawyer agree whole trouble hear meet under Democrat hold doctor.,2023-02-27,True,3,92,0
1961,Refrigerator,Electronics,Xiaomi,15406.07,2,Defective product. Customer service not helpful. Buy least drive so store key they.,2023-09-14,True,150,83,30
1962,Surface Pro,Tablets,OnePlus,30862.83,4,Fantastic! Worth every penny. Management major kind next maybe option east go side.,2023-02-21,True,223,83,20
1963,Galaxy S21,Smartphones,Dell,16080.01,5,Love it! Best product in this category. Air month whatever letter plant have determine appear ball floor federal.,2024-03-29,True,456,113,0
1964,Charger,Accessories,Dell,38516.27,5,Excellent value for money. Very happy with this product. Direction care Republican behavior act mission.,2024-06-02,True,14,104,30
1965,iPhone 13,Smartphones,HP,13275.38,4,Fantastic! Worth every penny. Try sing believe available one future that long him vote.,2023-05-14,False,23,87,30
1966,Vivobook 15,Laptops,Samsung,5865.74,4,Absolutely fantastic! Couldn't be happier. Resource interesting discuss college board data suggest high song.,2023-12-22,True,27,109,0
1967,Mechanical Keyboard,Gaming,Sony,42850.99,2,Terrible experience. Do not recommend. Relationship attack Democrat glass gun help.,2023-10-29,True,390,83,40
1968,Lenovo Tab,Tablets,Asus,15875.51,2,Stopped working after one week. Rich case character own laugh international party part newspaper student American true.,2023-03-10,True,53,119,5
1969,Pixel 6,Smartphones,Apple,5068.86,5,Perfect purchase. Very impressed with the quality. Safe learn this whose international from test method artist sign writer most.,2023-09-15,True,264,128,30
1970,Smart TV,Electronics,OnePlus,1243.19,4,Perfect purchase. Very impressed with the quality. Add cost event affect personal investment play follow summer up.,2024-02-10,True,253,115,50
1971,iPhone 13,Smartphones,Apple,9058.01,4,Superb product. Great customer service too. Food major when alone happen subject send account themselves current fine.,2024-03-30,False,1,118,20
1972,Galaxy Tab,Tablets,Lenovo,39730.15,5,Fantastic! Worth every penny. Reach tax sea miss media race everyone forward education something interview upon eight.,2023-03-19,True,56,118,10
1973,Microwave,Electronics,OnePlus,12935.81,5,Love it! Best product in this category. Base full during information line painting business middle next effect other radio job.,2023-12-17,True,177,127,30
1974,Thermostat,Smart Home,Samsung,23329.61,4,Perfect! Works exactly as described. Best purchase ever. May true drop control any husband wonder administration he research natural.,2024-01-13,False,65,133,10
1975,MacBook Pro,Laptops,Apple,33751.58,5,Excellent value for money. Very happy with this product. Science upon join home process blue.,2024-05-30,True,129,93,25
1976,Smart Lock,Smart Home,Samsung,2056.06,5,Outstanding quality! Will definitely buy again. Themselves three likely you understand east fine citizen wife staff.,2023-11-09,True,146,116,40
1977,MacBook Pro,Laptops,LG,42352.74,2,Terrible experience. Do not recommend. Down successful speak treatment current painting force.,2023-07-18,True,365,94,40
1978,ROG Gaming,Laptops,Xiaomi,38384.82,5,Love it! Best product in this category. Citizen religious reflect everything form collection line agreement case worker quickly until pay.,2023-03-28,True,461,138,30
1979,Smart Bulb,Smart Home,LG,33392.65,4,Perfect! Works exactly as described. Best purchase ever. My hundred management organization nice tough expect writer phone herself state everything letter.,2024-05-16,True,98,155,50
1980,Charger,Accessories,Sony,41072.56,5,Superb product. Great customer service too. Behavior actually section data often three region.,2023-01-13,True,31,94,5
1981,Charger,Accessories,LG,41421.73,3,Acceptable. Could be better. Its effort interview system ok tonight sea foreign cold song.,2023-02-03,True,405,90,15
1982,ROG Gaming,Laptops,OnePlus,41572.3,3,Acceptable. Could be better. Hard practice education factor try argue these.,2023-12-05,True,451,76,20
1983,Smart TV,Electronics,Apple,25977.76,5,Fantastic! Worth every penny. History once nothing pull often out kitchen southern free ever reduce major.,2024-03-27,True,146,106,50
1984,Air Conditioner,Electronics,HP,49450.48,3,Satisfactory. Met my expectations. Him including between heavy spend customer.,2024-01-04,True,218,78,0
1985,Thermostat,Smart Home,LG,41062.74,5,Great quality and fast delivery. Very satisfied. Magazine prove put protect all west who art enough recently their impact seat.,2024-05-01,True,111,127,40
1986,Gaming Headset,Gaming,Apple,1270.69,5,Superb product. Great customer service too. First clear small teacher find moment gun.,2023-09-04,True,63,86,10
1987,Charger,Accessories,OnePlus,25868.37,3,Standard product. Does the job. Address throughout people performance bed market across role.,2024-01-31,True,290,93,30
1988,Earbuds,Accessories,OnePlus,38932.36,5,Absolutely fantastic! Couldn't be happier. Network can Republican mean report reflect.,2023-03-04,True,161,86,40
1989,Phone Case,Accessories,Asus,5680.38,5,Perfect! Works exactly as described. Best purchase ever. Trade cover whom final better authority different certainly me.,2023-09-17,True,18,120,5
1990,Thermostat,Smart Home,OnePlus,37511.1,4,Outstanding quality! Will definitely buy again. Buy idea so radio approach bad bed section today least phone relationship step.,2023-06-29,True,463,127,15
1991,Thermostat,Smart Home,LG,29823.45,3,Acceptable. Could be better. Serve focus campaign deal write them talk three cold exactly.,2023-09-01,True,52,90,10
1992,Refrigerator,Electronics,Asus,1989.14,5,Perfect! Works exactly as described. Best purchase ever. Spring notice successful kind dinner factor involve.,2023-08-04,False,66,109,50
1993,Refrigerator,Electronics,OnePlus,46244.09,3,Good product. Average quality. Share where spend range song Republican.,2023-02-15,True,7,71,10
1994,iPhone 13,Smartphones,Samsung,1305.73,5,Fantastic! Worth every penny. Worry degree president media tell position level rock.,2024-04-17,True,58,84,0
1995,Refrigerator,Electronics,Xiaomi,33737.92,4,Love it! Best product in this category. Lay inside large machine condition more enjoy others sometimes while.,2024-01-31,True,280,109,5
1996,Smart Lock,Smart Home,LG,18947.23,5,Outstanding quality! Will definitely buy again. Let sort contain information owner campaign opportunity ask scientist national.,2023-03-05,False,30,127,50
1997,Vivobook 15,Laptops,LG,32237.09,2,Defective product. Customer service not helpful. Day draw under unit article modern voice begin.,2023-02-18,True,141,96,30
1998,Thermostat,Smart Home,Sony,10151.88,4,Absolutely fantastic! Couldn't be happier. Rest throughout explain yard by moment.,2023-11-20,True,404,82,5
1999,Smart TV,Electronics,LG,36800.09,5,Love it! Best product in this category. Recognize door natural art quite international keep part there follow take pass.,2024-02-18,False,0,120,25
2000,Smart Lock,Smart Home,HP,47648.6,4,Love it! Best product in this category. Beat pass series key admit responsibility position important speak information.,2023-03-18,True,462,119,0
2001,Lenovo Tab,Tablets,Lenovo,21393.05,2,Disappointing. Not as described. Money paper natural live final authority create force should upon board adult.,2024-02-07,False,38,111,5
2002,PS5,Gaming,LG,49345.69,1,Below average quality. Very disappointed. Always live memory language unit term agency.,2023-11-28,True,314,87,20
2003,Thermostat,Smart Home,Asus,2576.9,4,Superb product. Great customer service too. Whose series wish Mr wrong score mouth.,2023-07-19,True,280,83,15
2004,ROG Gaming,Laptops,Sony,19207.07,5,Absolutely fantastic! Couldn't be happier. Commercial among network year turn father consider.,2024-02-19,True,310,94,40
2005,Smart Speaker,Smart Home,OnePlus,12086.95,4,Perfect purchase. Very impressed with the quality. Leave side collection military may until black until country like.,2024-06-16,False,72,117,5
2006,OnePlus Pad,Tablets,Asus,39188.67,2,Disappointing. Not as described. Trade there assume benefit factor realize remain.,2024-01-15,True,219,82,10
2007,XPS 13,Laptops,Apple,28682.81,5,Amazing product! Exceeded my expectations. Highly recommend! Friend whom prevent voice someone hand thing tax moment TV simple deal.,2023-08-31,True,482,132,5
2008,OnePlus 9,Smartphones,HP,23000.33,5,Perfect purchase. Very impressed with the quality. Into second cover consumer perhaps impact security.,2023-07-11,True,154,102,5
2009,USB Cable,Accessories,Xiaomi,18742.92,2,Poor quality. Waste of money. Toward law relate paper arm create available table note use girl usually.,2024-04-17,True,261,103,25
2010,Air Conditioner,Electronics,Asus,23117.45,5,Perfect! Works exactly as described. Best purchase ever. Probably plant describe there report good top table deep.,2024-05-14,True,308,114,10
2011,Smart Speaker,Smart Home,Apple,27319.63,5,Perfect purchase. Very impressed with the quality. Before approach toward return billion day.,2023-05-29,True,311,93,30
2012,OnePlus 9,Smartphones,Dell,9262.79,2,Below average quality. Very disappointed. Result option read place fact present poor.,2023-12-09,True,38,85,40
2013,Washing Machine,Electronics,HP,13686.85,2,Defective product. Customer service not helpful. Decision material color consumer population prevent before.,2023-12-21,True,190,108,40
2014,Smart Speaker,Smart Home,HP,22038.32,4,Amazing product! Exceeded my expectations. Highly recommend! Recognize believe owner major open degree nor.,2023-05-25,True,445,107,25
2015,iPad Pro,Tablets,Xiaomi,1394.06,5,Great quality and fast delivery. Very satisfied. Push offer evidence yeah head store everything.,2024-02-13,True,360,96,25
2016,Surface Pro,Tablets,Samsung,23238.23,3,It's decent. Nothing special but works fine. As test house both fire president new travel memory raise seem wide career.,2023-10-13,True,240,120,10
2017,Phone Case,Accessories,OnePlus,30745.81,5,Outstanding quality! Will definitely buy again. Nearly safe her leg range house score music garden make particular artist.,2023-01-06,True,248,122,50
2018,Gaming Headset,Gaming,Sony,8465.43,3,Reasonable quality. Good enough. Similar able she them way arrive fly hope west position front statement.,2023-09-04,True,214,105,5
2019,OnePlus Pad,Tablets,HP,809.23,2,Stopped working after one week. Himself order evening big draw rock open.,2023-03-02,True,294,73,25
2020,Refrigerator,Electronics,Sony,42270.11,5,Great quality and fast delivery. Very satisfied. Capital nearly quickly stand yeah impact conference guy at hope.,2023-03-30,True,218,113,5
2021,PS5,Gaming,HP,11756.93,5,Love it! Best product in this category. Stock food trouble writer north road.,2023-02-24,True,69,77,15
2022,Smart TV,Electronics,Asus,4008.57,4,Superb product. Great customer service too. Enough live remain court power the character than material.,2023-01-16,True,247,103,20
2023,PS5,Gaming,OnePlus,28913.12,4,Superb product. Great customer service too. Show ground piece whose last thus can rock official agent road stuff ahead available.,2023-10-28,True,330,129,10
2024,Thermostat,Smart Home,OnePlus,23682.1,4,Absolutely fantastic! Couldn't be happier. Here seek in just we remember need case song couple walk.,2023-08-07,False,52,100,25
2025,Xiaomi 11,Smartphones,Dell,14311.91,4,Great quality and fast delivery. Very satisfied. Space result read majority agent stop well religious structure Republican far pressure.,2024-02-28,True,45,136,50
2026,OnePlus 9,Smartphones,LG,40336.29,5,Great quality and fast delivery. Very satisfied. Loss stage law anything recognize ago.,2023-08-07,False,92,87,5
2027,Washing Machine,Electronics,HP,2747.49,4,Perfect purchase. Very impressed with the quality. Significant forward boy investment pay too.,2024-02-17,True,93,94,5
2028,Surface Pro,Tablets,LG,48555.6,5,Superb product. Great customer service too. Drive if threat perform either performance seven adult culture later cell unit would.,2024-03-24,True,391,129,15
2029,MacBook Pro,Laptops,Lenovo,26732.01,4,Outstanding quality! Will definitely buy again. Nor at image good hit wide perhaps in.,2024-03-21,True,219,86,40
2030,Xiaomi 11,Smartphones,OnePlus,11341.96,5,Outstanding quality! Will definitely buy again. Thus hospital few late respond recently author.,2023-11-03,False,64,95,15
2031,Screen Protector,Accessories,Sony,16237.01,3,Satisfactory. Met my expectations. Heart religious may important feeling method someone project campaign training character front opportunity.,2024-02-20,False,69,142,0
2032,Vivobook 15,Laptops,Samsung,22553.05,4,Outstanding quality! Will definitely buy again. Gun member worker television put sit father for lay bag lose.,2023-02-21,True,229,109,25
2033,ThinkPad X1,Laptops,HP,48065.59,3,Decent purchase. Acceptable quality. Relate money something foot above dinner happy test attorney.,2023-07-07,True,4,98,0
2034,Screen Protector,Accessories,HP,5803.44,4,Outstanding quality! Will definitely buy again. Son control kitchen doctor bank look town south culture.,2023-01-29,True,307,104,5
2035,Galaxy S21,Smartphones,Apple,49840.68,4,Perfect purchase. Very impressed with the quality. Difference continue reveal soldier ground nearly anything action.,2024-02-02,True,351,116,0
2036,Pixel 6,Smartphones,Dell,35355.9,4,Fantastic! Worth every penny. Key country home play character minute reflect focus various.,2023-02-25,True,90,91,10
2037,PS5,Gaming,Lenovo,35995.79,4,Excellent value for money. Very happy with this product. Over sure difficult must commercial rule peace bit somebody.,2023-11-19,True,477,117,20
2038,PS5,Gaming,Sony,49911.44,5,Perfect! Works exactly as described. Best purchase ever. What want drug now receive stop conference large.,2023-07-06,True,160,106,25
2039,Smart Speaker,Smart Home,Samsung,8316.48,4,Amazing product! Exceeded my expectations. Highly recommend! Author force cause southern at certain natural draw president would right tell even.,2023-03-22,True,172,145,15
2040,Smart Bulb,Smart Home,HP,48347.31,5,Absolutely fantastic! Couldn't be happier. Follow hot rock degree significant simple write trouble.,2023-09-23,True,455,99,25
2041,Air Conditioner,Electronics,Dell,2669.38,5,Great quality and fast delivery. Very satisfied. Cold spring store recognize month thank book success majority head wide finish series.,2024-03-29,True,432,135,10
2042,OnePlus Pad,Tablets,OnePlus,2951.12,4,Absolutely fantastic! Couldn't be happier. I research measure paper not boy decide.,2024-01-10,True,467,83,15
2043,PS5,Gaming,Samsung,981.28,4,Absolutely fantastic! Couldn't be happier. Pretty of factor type nearly rock the sit thank.,2023-08-10,False,98,91,0
2044,Xiaomi 11,Smartphones,Apple,648.71,4,Amazing product! Exceeded my expectations. Highly recommend! Manager likely least likely direction step available clear much significant goal.,2023-08-08,True,259,142,20
2045,Smart TV,Electronics,OnePlus,15344.65,4,Great quality and fast delivery. Very satisfied. Themselves detail modern team kitchen draw west.,2023-08-15,False,43,97,10
2046,Screen Protector,Accessories,HP,38118.28,3,Fair product. Decent value. Moment finally improve travel practice simple camera newspaper wish.,2023-12-15,True,185,96,30
2047,Smart TV,Electronics,Samsung,20674.08,4,Absolutely fantastic! Couldn't be happier. Leave would rich develop so interesting allow environmental member begin cultural.,2023-01-14,True,203,125,30
2048,Thermostat,Smart Home,Samsung,4147.54,4,Love it! Best product in this category. Economy hold cultural whose claim meeting table attorney new grow.,2024-05-03,True,398,106,15
2049,OnePlus Pad,Tablets,Dell,34872.22,2,Broken on arrival. Very upset. Crime matter article director debate have according.,2023-07-18,True,147,83,20
2050,Screen Protector,Accessories,LG,1515.3,4,Love it! Best product in this category. Skin only left dinner than language major.,2024-01-22,True,433,82,10
